order_id,customer_id,restaurant_name,cuisine_type,cost_of_the_order,day_of_the_week,rating,food_preparation_time,delivery_time,rated_or_not,total_time_taken,more_or_less_60
1478247,104555,Sushi of Gari,Japanese,32.98,Weekend,4,34,21,Rated,55,Less than 60 mins
1477875,154022,Blue Ribbon Sushi Bar & Grill,Japanese,12.18,Weekend,5,22,18,Rated,40,Less than 60 mins
1476749,351799,Sushi of Gari Tribeca,Japanese,9.55,Weekend,4,35,25,Rated,60,Less than 60 mins
1477500,152786,Cafe Habana,Mexican,14.07,Weekend,4,26,21,Rated,47,Less than 60 mins
1478337,100527,Empanada Mama (closed),Mexican,5.92,Weekday,3,34,25,Rated,59,Less than 60 mins
1476736,60835,Nobu Next Door,Japanese,12.46,Weekend,4,35,28,Rated,63,More than 60 mins
1477372,55227,Sushi of Gari Tribeca,Japanese,29.2,Weekend,5,32,22,Rated,54,Less than 60 mins
1478158,232035,Balade,Middle Eastern,9.22,Weekday,5,25,24,Rated,49,Less than 60 mins
1477472,67845,RedFarm Hudson,Chinese,29.34,Weekend,5,27,29,Rated,56,Less than 60 mins
1477738,97346,Osteria Morini,Italian,12.13,Weekend,5,22,26,Rated,48,Less than 60 mins
1477403,87603,The Meatball Shop,American,6.69,Weekend,4,27,27,Rated,54,Less than 60 mins
1477392,203370,Chipotle Mexican Grill $1.99 Delivery,Mexican,15.57,Weekend,4,31,20,Rated,51,Less than 60 mins
1477877,360844,RedFarm Broadway,Chinese,19.35,Weekend,5,33,18,Rated,51,Less than 60 mins
1477586,84087,The Meatball Shop,Italian,8.78,Weekday,5,34,33,Rated,67,More than 60 mins
1477643,139827,RedFarm Hudson,Chinese,5.77,Weekend,4,33,28,Rated,61,More than 60 mins
1478380,110091,The Meatball Shop,Italian,9.41,Weekday,5,30,32,Rated,62,More than 60 mins
1476915,142273,Pepe Rosso To Go,Italian,15.57,Weekend,5,29,27,Rated,56,Less than 60 mins
1478109,87006,Nobu Next Door,Japanese,11.59,Weekend,5,26,24,Rated,50,Less than 60 mins
1476914,141445,Parm,Italian,16.3,Weekend,3,26,23,Rated,49,Less than 60 mins
1477463,66505,Mamoun's Falafel,Mediterranean,12.18,Weekday,5,25,30,Rated,55,Less than 60 mins
1477427,291891,The Kati Roll Company,Indian,17.03,Weekend,5,24,22,Rated,46,Less than 60 mins
1476944,105614,Terakawa Ramen,Japanese,8.54,Weekday,3,27,25,Rated,52,Less than 60 mins
1477220,41249,Kambi Ramen House,Japanese,32.93,Weekend,5,35,19,Rated,54,Less than 60 mins
1477037,79215,Blue Ribbon Sushi,Japanese,12.23,Weekend,3,33,21,Rated,54,Less than 60 mins
1477248,349123,Shake Shack,American,12.95,Weekday,5,20,30,Rated,50,Less than 60 mins
1476740,60873,Jack's Wife Freda,Mediterranean,25.17,Weekday,4,31,25,Rated,56,Less than 60 mins
1478052,77544,Shake Shack,American,24.3,Weekend,4,35,16,Rated,51,Less than 60 mins
1477130,365469,Wo Hop Restaurant,Chinese,14.16,Weekend,4,22,16,Rated,38,Less than 60 mins
1477856,143984,The Smile,American,25.17,Weekend,3,31,15,Rated,46,Less than 60 mins
1477592,87357,Shake Shack,American,31.43,Weekend,5,30,19,Rated,49,Less than 60 mins
1477230,284455,Shake Shack,American,12.66,Weekend,5,35,24,Rated,59,Less than 60 mins
1477749,362842,Cafe Habana,Mexican,9.75,Weekday,5,34,30,Rated,64,More than 60 mins
1476916,52832,Dickson's Farmstand Meats,American,15.72,Weekend,4,23,28,Rated,51,Less than 60 mins
1477785,77306,Xi'an Famous Foods,Chinese,24.3,Weekend,4,32,29,Rated,61,More than 60 mins
1476650,88201,J. G. Melon,American,8.35,Weekend,5,29,23,Rated,52,Less than 60 mins
1476643,88185,Momoya,Japanese,22.85,Weekend,4,32,17,Rated,49,Less than 60 mins
1476994,141576,Blue Ribbon Sushi Bar & Grill,Japanese,19.35,Weekday,5,23,28,Rated,51,Less than 60 mins
1476934,126134,Jack's Wife Freda,Mediterranean,32.93,Weekend,3,21,16,Rated,37,Less than 60 mins
1478160,52832,Donburi-ya,Japanese,15.86,Weekday,5,28,28,Rated,56,Less than 60 mins
1478228,86233,TAO,Japanese,15.28,Weekend,4,33,22,Rated,55,Less than 60 mins
1478002,348096,The Meatball Shop,Italian,12.13,Weekend,5,34,16,Rated,50,Less than 60 mins
1478112,232542,The Meatball Shop,Italian,22.36,Weekend,4,35,21,Rated,56,Less than 60 mins
1477400,68775,Sushi of Gari Tribeca,Japanese,29.15,Weekend,4,22,17,Rated,39,Less than 60 mins
1478274,374826,Waverly Diner,American,22.8,Weekend,4,25,21,Rated,46,Less than 60 mins
1477804,381020,The Meatball Shop,Italian,19.45,Weekend,5,21,19,Rated,40,Less than 60 mins
1477572,150865,Vanessa's Dumpling House,Chinese,15.52,Weekend,5,20,23,Rated,43,Less than 60 mins
1476904,60845,Blue Ribbon Sushi,Japanese,25.27,Weekend,3,20,20,Rated,40,Less than 60 mins
1477336,94480,The Meatball Shop,Italian,32.93,Weekend,5,34,29,Rated,63,More than 60 mins
1477812,93505,Rubirosa,Italian,24.2,Weekend,5,31,15,Rated,46,Less than 60 mins
1477873,370053,Shake Shack,American,12.08,Weekend,3,29,24,Rated,53,Less than 60 mins
1477997,186473,Blue Ribbon Sushi Izakaya,Japanese,12.23,Weekend,3,34,25,Rated,59,Less than 60 mins
1477523,53503,RedFarm Broadway,Chinese,12.23,Weekend,4,21,21,Rated,42,Less than 60 mins
1476572,356195,Blue Ribbon Fried Chicken,American,29.15,Weekday,5,20,29,Rated,49,Less than 60 mins
1478236,121905,Chipotle Mexican Grill $1.99 Delivery,Mexican,22.26,Weekend,4,21,21,Rated,42,Less than 60 mins
1478048,101202,Burger Joint,American,12.18,Weekend,4,35,15,Rated,50,Less than 60 mins
1476746,201471,ilili Restaurant,Middle Eastern,12.66,Weekend,5,21,15,Rated,36,Less than 60 mins
1476911,74707,Bareburger,American,8.63,Weekend,4,21,22,Rated,43,Less than 60 mins
1478281,58898,Blue Ribbon Sushi,Japanese,16.93,Weekend,4,30,25,Rated,55,Less than 60 mins
1478009,379538,Parm,Italian,6.79,Weekend,3,21,30,Rated,51,Less than 60 mins
1478335,84502,Nobu Next Door,Japanese,25.17,Weekend,4,31,29,Rated,60,Less than 60 mins
1477934,60052,RedFarm Broadway,Chinese,12.61,Weekend,5,28,21,Rated,49,Less than 60 mins
1476645,140477,Serafina Fabulous Pizza,Italian,13.68,Weekend,5,20,20,Rated,40,Less than 60 mins
1477450,79215,Blue Ribbon Sushi,Japanese,11.93,Weekend,3,24,21,Rated,45,Less than 60 mins
1478135,276431,The Meatball Shop,Italian,14.02,Weekday,5,20,27,Rated,47,Less than 60 mins
1477254,58898,Blue Ribbon Sushi,Japanese,8.1,Weekend,5,35,18,Rated,53,Less than 60 mins
1477705,60397,Jack's Wife Freda,Mediterranean,12.18,Weekend,3,33,23,Rated,56,Less than 60 mins
1477814,62359,Pylos,Mediterranean,35.41,Weekday,4,21,29,Rated,50,Less than 60 mins
1478192,54365,Shake Shack,American,16.25,Weekend,5,27,23,Rated,50,Less than 60 mins
1477203,60138,The Meatball Shop,American,15.86,Weekday,5,29,26,Rated,55,Less than 60 mins
1477292,386766,Parm,Italian,17.03,Weekday,3,21,27,Rated,48,Less than 60 mins
1477178,47440,Bareburger,American,24.2,Weekend,4,23,23,Rated,46,Less than 60 mins
1478283,167986,J. G. Melon,American,8.25,Weekday,3,34,33,Rated,67,More than 60 mins
1477879,362961,ilili Restaurant,Middle Eastern,16.49,Weekend,4,30,28,Rated,58,Less than 60 mins
1476741,318095,Blue Ribbon Sushi Izakaya,Japanese,6.79,Weekend,5,32,30,Rated,62,More than 60 mins
1476669,142677,Chola Eclectic Indian Cuisine,Indian,8.73,Weekend,5,30,28,Rated,58,Less than 60 mins
1477049,175101,TAO,Japanese,9.65,Weekend,4,25,18,Rated,43,Less than 60 mins
1477602,320493,Vanessa's Dumplings,Chinese,16.78,Weekend,5,27,29,Rated,56,Less than 60 mins
1477088,129486,Mamoun's Falafel,Mediterranean,12.61,Weekend,4,21,17,Rated,38,Less than 60 mins
1476964,81405,RedFarm Broadway,Chinese,24.25,Weekend,5,29,22,Rated,51,Less than 60 mins
1477981,154464,Westville Hudson,American,11.16,Weekend,4,24,20,Rated,44,Less than 60 mins
1477851,66373,Blue Ribbon Sushi Izakaya,Japanese,32.93,Weekend,4,21,19,Rated,40,Less than 60 mins
1477636,94909,Parm,Italian,12.13,Weekend,4,29,26,Rated,55,Less than 60 mins
1477944,70564,Rubirosa,Italian,14.12,Weekday,3,26,27,Rated,53,Less than 60 mins
1478073,121686,TAO,Japanese,24.25,Weekend,4,22,21,Rated,43,Less than 60 mins
1476815,39029,Prosperity Dumpling,Chinese,13.63,Weekend,5,25,24,Rated,49,Less than 60 mins
1477019,62359,RedFarm Hudson,Chinese,15.52,Weekend,5,30,18,Rated,48,Less than 60 mins
1478409,151333,Melt Shop,American,25.27,Weekend,5,27,30,Rated,57,Less than 60 mins
1477471,103147,Hot Kitchen,Chinese,29.54,Weekend,5,34,28,Rated,62,More than 60 mins
1478331,42424,Han Dynasty,Chinese,12.13,Weekend,5,33,27,Rated,60,Less than 60 mins
1478319,84087,The Meatball Shop,Italian,16.49,Weekend,3,22,28,Rated,50,Less than 60 mins
1477090,54081,Osteria Morini,Italian,9.22,Weekday,4,29,33,Rated,62,More than 60 mins
1477719,367051,RedFarm Hudson,Chinese,15.04,Weekend,3,35,25,Rated,60,Less than 60 mins
1477816,187187,Momoya,Japanese,11.59,Weekend,3,24,29,Rated,53,Less than 60 mins
1477777,73175,Hill Country Fried Chicken,Southern,31.43,Weekday,5,25,28,Rated,53,Less than 60 mins
1477349,52327,Nobu Next Door,Japanese,4.47,Weekend,5,28,26,Rated,54,Less than 60 mins
1478421,59673,Dig Inn Seasonal Market,American,15.71,Weekday,5,27,26,Rated,53,Less than 60 mins
1476775,66636,Shake Shack,American,29.1,Weekday,5,29,31,Rated,60,Less than 60 mins
1478087,96921,Bareburger,American,8.39,Weekend,3,27,30,Rated,57,Less than 60 mins
1476710,65009,Blue Ribbon Sushi Izakaya,Japanese,8.93,Weekend,5,28,18,Rated,46,Less than 60 mins
1478395,283052,Han Dynasty,Chinese,13.0,Weekend,4,32,22,Rated,54,Less than 60 mins
1477485,165695,Jack's Wife Freda,Mediterranean,6.69,Weekend,5,21,16,Rated,37,Less than 60 mins
1477309,64151,Rubirosa,Italian,22.8,Weekday,5,32,27,Rated,59,Less than 60 mins
1477678,102085,Otto Enoteca Pizzeria,Italian,9.61,Weekend,5,26,30,Rated,56,Less than 60 mins
1477428,77857,Shake Shack,American,8.0,Weekend,4,24,30,Rated,54,Less than 60 mins
1477315,176622,Cafe Mogador,Middle Eastern,15.91,Weekend,5,32,15,Rated,47,Less than 60 mins
1478058,200631,Amy Ruth's,Southern,7.38,Weekday,4,24,29,Rated,53,Less than 60 mins
1476678,91817,Shake Shack,American,21.39,Weekend,4,28,18,Rated,46,Less than 60 mins
1478363,138024,Cho Dang Gol,Korean,29.25,Weekend,4,23,21,Rated,44,Less than 60 mins
1477288,47879,El Parador Cafe,Mexican,13.19,Weekday,5,22,28,Rated,50,Less than 60 mins
1478350,132753,Vanessa's Dumplings,Chinese,15.57,Weekend,5,33,28,Rated,61,More than 60 mins
1476977,41246,Shake Shack,American,25.17,Weekend,5,27,26,Rated,53,Less than 60 mins
1477544,113972,RedFarm Hudson,Chinese,19.35,Weekend,4,31,15,Rated,46,Less than 60 mins
1477487,209552,TAO,Japanese,12.61,Weekend,5,32,24,Rated,56,Less than 60 mins
1477187,353331,Chipotle Mexican Grill $1.99 Delivery,Mexican,12.13,Weekend,5,34,19,Rated,53,Less than 60 mins
1478387,70564,Jack's Wife Freda,Mediterranean,12.08,Weekend,5,30,19,Rated,49,Less than 60 mins
1476909,366975,Blue Ribbon Sushi Bar & Grill,Japanese,4.85,Weekend,5,20,21,Rated,41,Less than 60 mins
1478204,64153,Blue Ribbon Fried Chicken,American,14.07,Weekday,4,34,24,Rated,58,Less than 60 mins
1476613,65561,Chipotle Mexican Grill $1.99 Delivery,Mexican,29.1,Weekend,5,24,28,Rated,52,Less than 60 mins
1476739,290266,Socarrat Paella Bar,Spanish,25.22,Weekend,5,23,20,Rated,43,Less than 60 mins
1476617,53513,The Meatball Shop,Italian,31.33,Weekend,3,30,15,Rated,45,Less than 60 mins
1477563,385426,Shake Shack,American,17.03,Weekday,5,35,32,Rated,67,More than 60 mins
1478217,62161,Tamarind TriBeCa,Indian,6.07,Weekend,4,30,17,Rated,47,Less than 60 mins
1478341,254913,Shake Shack,American,10.82,Weekend,4,34,20,Rated,54,Less than 60 mins
1476982,47440,Bareburger,American,8.73,Weekend,5,21,19,Rated,40,Less than 60 mins
1477325,54110,Parm,Italian,19.35,Weekday,4,23,26,Rated,49,Less than 60 mins
1477524,236739,Xi'an Famous Foods,Chinese,19.45,Weekend,5,28,18,Rated,46,Less than 60 mins
1477430,182252,Five Leaves,American,6.26,Weekday,5,31,26,Rated,57,Less than 60 mins
1476763,142170,RedFarm Broadway,Chinese,13.1,Weekend,4,26,22,Rated,48,Less than 60 mins
1477693,67345,Bareburger,American,13.05,Weekend,4,31,30,Rated,61,More than 60 mins
1477676,78939,Blue Ribbon Sushi,Japanese,8.54,Weekend,5,34,25,Rated,59,Less than 60 mins
1477922,304587,Westville Hudson,American,33.03,Weekend,5,25,18,Rated,43,Less than 60 mins
1478151,62941,Cipriani Le Specialita,Italian,5.92,Weekend,5,35,30,Rated,65,More than 60 mins
1477219,389155,The Meatball Shop,Italian,32.98,Weekday,3,23,25,Rated,48,Less than 60 mins
1478018,304112,Shake Shack,American,16.25,Weekday,5,27,31,Rated,58,Less than 60 mins
1477998,90113,Blue Ribbon Sushi,Japanese,29.1,Weekend,5,20,16,Rated,36,Less than 60 mins
1478282,221394,Cafe Habana,Mexican,8.25,Weekend,4,21,29,Rated,50,Less than 60 mins
1477826,381020,RedFarm Broadway,Chinese,8.2,Weekend,4,31,30,Rated,61,More than 60 mins
1477890,284835,Shake Shack,American,22.36,Weekday,3,20,32,Rated,52,Less than 60 mins
1478430,133701,The Loop,Japanese,24.3,Weekend,5,21,29,Rated,50,Less than 60 mins
1477160,61181,The Meatball Shop,Italian,8.63,Weekday,4,28,27,Rated,55,Less than 60 mins
1478351,78939,Blue Ribbon Sushi,Japanese,12.08,Weekend,5,31,16,Rated,47,Less than 60 mins
1478202,345429,Burger Joint,American,21.88,Weekend,5,26,24,Rated,50,Less than 60 mins
1476933,375704,Shake Shack,American,32.98,Weekend,3,22,21,Rated,43,Less than 60 mins
1478071,70315,Five Guys Burgers and Fries,American,14.12,Weekend,4,28,25,Rated,53,Less than 60 mins
1477568,296554,Blue Ribbon Fried Chicken,American,9.75,Weekday,5,23,32,Rated,55,Less than 60 mins
1477504,71613,Empanada Mama (closed),Mexican,15.57,Weekend,4,24,20,Rated,44,Less than 60 mins
1477597,49010,Shake Shack,American,24.25,Weekend,5,34,24,Rated,58,Less than 60 mins
1478001,64153,Blue Ribbon Fried Chicken,American,31.38,Weekend,3,35,20,Rated,55,Less than 60 mins
1477127,314480,Shake Shack,American,15.76,Weekday,5,30,24,Rated,54,Less than 60 mins
1477846,52574,Blue Ribbon Sushi,Japanese,24.25,Weekday,5,30,26,Rated,56,Less than 60 mins
1477838,52256,Han Dynasty,Chinese,12.08,Weekend,5,22,23,Rated,45,Less than 60 mins
1477365,61181,Shake Shack,American,14.07,Weekend,5,33,25,Rated,58,Less than 60 mins
1477266,85422,Saravanaa Bhavan,Indian,24.25,Weekday,5,29,26,Rated,55,Less than 60 mins
1477800,344268,Sushi Choshi,Japanese,13.73,Weekend,3,35,27,Rated,62,More than 60 mins
1478428,53543,The Smile,American,12.18,Weekday,5,29,27,Rated,56,Less than 60 mins
1478403,294478,RedFarm Broadway,Chinese,32.98,Weekend,4,25,15,Rated,40,Less than 60 mins
1477970,198802,Cafe Habana,Mexican,6.69,Weekday,5,26,31,Rated,57,Less than 60 mins
1477020,91108,Rubirosa,Italian,7.33,Weekend,5,26,22,Rated,48,Less than 60 mins
1477973,245264,RedFarm Hudson,Chinese,9.12,Weekday,5,29,26,Rated,55,Less than 60 mins
1477701,328551,Kanoyama,Japanese,32.98,Weekend,5,35,16,Rated,51,Less than 60 mins
1477318,42408,UVA Wine Bar & Restaurant,Italian,14.65,Weekday,5,32,25,Rated,57,Less than 60 mins
1478376,67133,RedFarm Broadway,Chinese,9.65,Weekend,5,30,20,Rated,50,Less than 60 mins
1477367,343554,Blue Ribbon Fried Chicken,American,12.95,Weekend,5,27,28,Rated,55,Less than 60 mins
1477754,133222,P.J. Clarke's,American,21.34,Weekday,5,25,28,Rated,53,Less than 60 mins
1478280,91722,Shake Shack,American,19.4,Weekend,5,32,15,Rated,47,Less than 60 mins
1478382,144997,Nobu Next Door,Japanese,15.91,Weekend,4,26,15,Rated,41,Less than 60 mins
1478115,93308,Shake Shack,American,5.77,Weekend,4,28,18,Rated,46,Less than 60 mins
1476782,367449,The Meatball Shop,Italian,12.23,Weekend,5,24,17,Rated,41,Less than 60 mins
1478178,125834,The Meatball Shop,Italian,12.23,Weekend,5,25,19,Rated,44,Less than 60 mins
1477189,54630,V-Nam Cafe,Vietnamese,22.26,Weekend,5,33,26,Rated,59,Less than 60 mins
1476894,384698,Don's Bogam BBQ & Wine Bar,Korean,14.07,Weekend,3,33,16,Rated,49,Less than 60 mins
1476807,79215,Blue Ribbon Sushi,Japanese,16.49,Weekend,3,24,30,Rated,54,Less than 60 mins
1477937,98735,The Meatball Shop,Italian,9.65,Weekday,5,34,28,Rated,62,More than 60 mins
1478103,130956,Blue Ribbon Sushi,Japanese,12.95,Weekend,5,25,16,Rated,41,Less than 60 mins
1476824,259341,Momoya,Japanese,19.4,Weekend,4,27,16,Rated,43,Less than 60 mins
1477635,124393,Amma,Indian,31.43,Weekday,5,20,27,Rated,47,Less than 60 mins
1476797,357592,Blue Ribbon Sushi,Japanese,16.15,Weekend,3,23,21,Rated,44,Less than 60 mins
1476962,342777,Blue Ribbon Sushi,Japanese,12.9,Weekday,3,25,31,Rated,56,Less than 60 mins
1477959,175290,Otto Enoteca Pizzeria,Italian,29.05,Weekend,5,24,18,Rated,42,Less than 60 mins
1477426,135769,Blue Ribbon Sushi,Japanese,19.35,Weekend,5,26,23,Rated,49,Less than 60 mins
1478049,259341,TAO,Japanese,12.71,Weekend,3,22,17,Rated,39,Less than 60 mins
1477811,373152,Blue Ribbon Sushi,Japanese,24.3,Weekend,5,32,28,Rated,60,Less than 60 mins
1478068,222073,The Smile,American,12.08,Weekend,5,27,25,Rated,52,Less than 60 mins
1477002,133202,ilili Restaurant,Middle Eastern,29.25,Weekend,3,27,21,Rated,48,Less than 60 mins
1477139,139755,Tortaria,Mexican,13.05,Weekend,5,23,19,Rated,42,Less than 60 mins
1478150,97806,Shake Shack,American,25.22,Weekend,4,35,27,Rated,62,More than 60 mins
1477073,87752,Shake Shack,American,29.05,Weekend,5,21,22,Rated,43,Less than 60 mins
1477823,50260,Bareburger,American,5.63,Weekend,4,32,30,Rated,62,More than 60 mins
1476684,35631,Shake Shack,American,19.4,Weekend,5,32,24,Rated,56,Less than 60 mins
1477892,196320,Parm,Italian,25.17,Weekday,4,33,32,Rated,65,More than 60 mins
1477481,47440,Bareburger,American,25.22,Weekday,3,31,27,Rated,58,Less than 60 mins
1477538,184085,Hill Country Fried Chicken,Southern,14.84,Weekend,4,21,21,Rated,42,Less than 60 mins
1477557,140501,The Meatball Shop,Italian,22.36,Weekend,5,32,21,Rated,53,Less than 60 mins
1477684,39275,TAO,Japanese,15.28,Weekend,5,20,27,Rated,47,Less than 60 mins
1476620,54110,Tamarind TriBeCa,Indian,12.23,Weekend,4,21,21,Rated,42,Less than 60 mins
1477244,47386,Bubby's ,American,12.18,Weekday,4,28,31,Rated,59,Less than 60 mins
1477231,63147,Shake Shack,American,12.61,Weekend,4,29,19,Rated,48,Less than 60 mins
1477576,105087,Rubirosa,Italian,14.12,Weekday,4,26,32,Rated,58,Less than 60 mins
1478203,41907,Hatsuhana,Japanese,14.07,Weekend,5,27,24,Rated,51,Less than 60 mins
1476890,83469,Han Dynasty,Chinese,12.18,Weekday,3,33,29,Rated,62,More than 60 mins
1477059,67487,Blue Ribbon Sushi,Japanese,17.07,Weekend,4,27,15,Rated,42,Less than 60 mins
1477038,96877,The Meatball Shop,Italian,12.18,Weekend,5,25,28,Rated,53,Less than 60 mins
1478220,399729,Blue Ribbon Sushi,Japanese,8.83,Weekend,4,20,19,Rated,39,Less than 60 mins
1478214,103049,TAO,Japanese,25.22,Weekend,5,28,17,Rated,45,Less than 60 mins
1476636,232214,Terakawa Ramen,Japanese,14.65,Weekend,4,30,16,Rated,46,Less than 60 mins
1477841,18902,Rubirosa,Italian,21.88,Weekend,4,28,27,Rated,55,Less than 60 mins
1477900,276192,Sushi of Gari Tribeca,Japanese,8.63,Weekend,5,33,28,Rated,61,More than 60 mins
1476876,325285,RedFarm Broadway,Chinese,5.48,Weekend,3,27,18,Rated,45,Less than 60 mins
1476845,55334,Blue Ribbon Sushi,Japanese,12.13,Weekend,5,31,29,Rated,60,Less than 60 mins
1477801,268365,Zero Otto Nove,Italian,12.18,Weekday,4,29,25,Rated,54,Less than 60 mins
1477594,47440,Bareburger,American,12.18,Weekday,3,25,24,Rated,49,Less than 60 mins
1478318,263426,TAO,Japanese,22.12,Weekday,5,32,30,Rated,62,More than 60 mins
1477202,259341,Joe's Shanghai ÂŽ_Ã€ÂŽÃ¼Â£Â¾Ã·Â´,Chinese,16.1,Weekend,5,31,22,Rated,53,Less than 60 mins
1478180,270525,The Smile,American,22.26,Weekend,5,25,26,Rated,51,Less than 60 mins
1477992,65589,Blue Ribbon Sushi Izakaya,Japanese,19.45,Weekday,5,33,32,Rated,65,More than 60 mins
1477164,74424,Shake Shack,American,15.77,Weekend,3,29,20,Rated,49,Less than 60 mins
1478386,240093,The Meatball Shop,Italian,14.7,Weekday,5,30,24,Rated,54,Less than 60 mins
1476756,263426,Shake Shack,American,14.07,Weekend,3,21,27,Rated,48,Less than 60 mins
1477989,102801,ilili Restaurant,Middle Eastern,13.73,Weekday,5,22,33,Rated,55,Less than 60 mins
1477972,97806,Shake Shack,American,12.61,Weekend,4,26,25,Rated,51,Less than 60 mins
1477452,107240,Shake Shack,American,8.34,Weekend,5,21,30,Rated,51,Less than 60 mins
1477578,385150,Blue Ribbon Sushi,Japanese,12.18,Weekend,4,27,16,Rated,43,Less than 60 mins
1478208,371590,The Meatball Shop,Italian,29.15,Weekend,5,29,27,Rated,56,Less than 60 mins
1477215,27609,Blue Ribbon Sushi Bar & Grill,Japanese,24.25,Weekend,5,25,26,Rated,51,Less than 60 mins
1476675,235818,Shake Shack,American,15.96,Weekday,4,28,27,Rated,55,Less than 60 mins
1476854,47440,Blue Ribbon Fried Chicken,American,6.45,Weekend,4,30,24,Rated,54,Less than 60 mins
1478275,334758,Five Guys Burgers and Fries,American,24.3,Weekend,5,28,18,Rated,46,Less than 60 mins
1477604,128711,RedFarm Hudson,Chinese,12.56,Weekend,3,20,22,Rated,42,Less than 60 mins
1477039,338923,Hill Country Fried Chicken,Southern,22.31,Weekday,3,21,25,Rated,46,Less than 60 mins
1478008,374826,Dos Caminos,Mexican,6.74,Weekend,5,32,26,Rated,58,Less than 60 mins
1477085,103852,J. G. Melon,American,6.74,Weekend,5,20,29,Rated,49,Less than 60 mins
1478042,201542,TAO,Japanese,29.05,Weekend,4,35,24,Rated,59,Less than 60 mins
1477825,389740,L'Express,French,11.98,Weekday,5,21,28,Rated,49,Less than 60 mins
1476735,369272,Blue Ribbon Sushi Bar & Grill,Japanese,11.69,Weekday,5,21,28,Rated,49,Less than 60 mins
1476686,45396,Blue Ribbon Sushi,Japanese,16.44,Weekend,5,30,29,Rated,59,Less than 60 mins
1478435,350180,RedFarm Hudson,Chinese,20.32,Weekday,5,30,29,Rated,59,Less than 60 mins
1476802,318451,Blue Ribbon Sushi,Japanese,14.02,Weekend,4,23,18,Rated,41,Less than 60 mins
1478416,378027,RedFarm Broadway,Chinese,9.07,Weekend,4,35,17,Rated,52,Less than 60 mins
1477018,53947,Shake Shack,American,15.52,Weekend,5,33,17,Rated,50,Less than 60 mins
1476971,250494,Parm,Italian,28.57,Weekday,5,22,32,Rated,54,Less than 60 mins
1477470,350659,Shake Shack,American,24.25,Weekend,4,27,30,Rated,57,Less than 60 mins
1477755,107909,Cafeteria,American,12.08,Weekend,3,35,28,Rated,63,More than 60 mins
1478084,110461,Blue Ribbon Sushi,Japanese,22.07,Weekend,4,33,15,Rated,48,Less than 60 mins
1478431,245862,S'MAC,American,16.49,Weekend,5,27,19,Rated,46,Less than 60 mins
1477559,127149,P.J. Clarke's,American,25.27,Weekday,5,34,29,Rated,63,More than 60 mins
1477666,368295,Blue Ribbon Fried Chicken,American,11.64,Weekend,5,24,16,Rated,40,Less than 60 mins
1477746,288777,Don's Bogam BBQ & Wine Bar,Korean,12.61,Weekend,4,25,26,Rated,51,Less than 60 mins
1478358,371806,The Meatball Shop,Italian,13.0,Weekend,5,34,26,Rated,60,Less than 60 mins
1478438,114085,Blue Ribbon Sushi Bar & Grill,Japanese,9.12,Weekend,3,27,27,Rated,54,Less than 60 mins
1476616,348096,Parm,Italian,31.43,Weekday,5,28,25,Rated,53,Less than 60 mins
1476968,99621,Jack's Wife Freda,Mediterranean,29.05,Weekend,5,35,28,Rated,63,More than 60 mins
1478045,97420,Yama 49,Japanese,31.33,Weekend,5,21,27,Rated,48,Less than 60 mins
1477660,304365,Sarabeth's Restaurant,American,24.25,Weekend,5,23,24,Rated,47,Less than 60 mins
1476584,363561,Shake Shack,American,12.37,Weekend,3,28,28,Rated,56,Less than 60 mins
1477033,59105,Sushi of Gari 46,Japanese,29.05,Weekend,3,35,26,Rated,61,More than 60 mins
1476588,128711,RedFarm Hudson,Chinese,9.51,Weekend,3,29,26,Rated,55,Less than 60 mins
1476713,58434,Blue Ribbon Sushi Izakaya,Japanese,15.76,Weekend,4,33,23,Rated,56,Less than 60 mins
1477340,186473,Blue Ribbon Sushi,Japanese,12.13,Weekend,5,30,28,Rated,58,Less than 60 mins
1477514,178172,The Meatball Shop,American,12.18,Weekend,4,23,22,Rated,45,Less than 60 mins
1477046,302132,Dos Caminos Soho,Mexican,12.66,Weekday,5,24,30,Rated,54,Less than 60 mins
1477593,322787,Parm,Italian,12.08,Weekend,5,30,25,Rated,55,Less than 60 mins
1476716,37982,Saravanaa Bhavan,Indian,15.52,Weekday,5,33,26,Rated,59,Less than 60 mins
1477357,5444,Go! Go! Curry!,Japanese,20.18,Weekend,3,22,29,Rated,51,Less than 60 mins
1476576,297130,Blue Ribbon Sushi,Japanese,31.43,Weekend,5,24,17,Rated,41,Less than 60 mins
1477078,115231,Izakaya Ten,Japanese,12.23,Weekday,5,23,24,Rated,47,Less than 60 mins
1477061,390436,Blue Ribbon Sushi,Japanese,13.0,Weekday,5,22,31,Rated,53,Less than 60 mins
1477116,126730,The Kati Roll Company,Indian,24.2,Weekend,5,26,16,Rated,42,Less than 60 mins
1478128,320187,TAO,Japanese,14.75,Weekend,5,35,19,Rated,54,Less than 60 mins
1477118,105837,Nobu Next Door,Japanese,5.77,Weekend,4,25,29,Rated,54,Less than 60 mins
1476646,103147,Hot Kitchen,Chinese,13.0,Weekend,5,32,25,Rated,57,Less than 60 mins
1478286,102580,Blue Ribbon Sushi Izakaya,Japanese,29.05,Weekday,4,28,25,Rated,53,Less than 60 mins
1478443,96943,Cafe Mogador,Middle Eastern,29.88,Weekend,4,20,17,Rated,37,Less than 60 mins
